year,name,firstname,lastname,position,heightfeet,heightinches,heightinchestotal,weight,arms,hands,fortyyd,twentyyd,tenyd,twentyss,threecone,vertical,broad,bench,round,college,pick,pickround,picktotal,wonderlic,nflgrade
2013,Jelani Jenkins,Jelani,Jenkins,OLB,6,0.0000,72.0000,243,32.2500,9.3750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,27,4,Florida,7(104),7,104,0,0.0
2013,John Jenkins,John,Jenkins,DT,6,4.0000,76.0000,346,34.0000,9.5000,5.2000,0.0000,0.0000,0.0000,0.0000,24.5000,0,30,3,Georgia,20(82),20,82,0,0.0
2013,Luke Joeckel,Luke,Joeckel,OT,6,6.0000,78.0000,306,34.2500,10.1250,5.3000,0.0000,1.8100,4.6800,7.4000,28.5000,106,27,1,Texas A&M,2(2),2,2,0,0.0
2013,Charles Johnson,Charles,Johnson,WR,6,2.0000,74.0000,215,30.5000,9.2500,4.3900,2.5100,1.5300,4.3100,7.0400,39.5000,133,14,7,Grand Valley State,10(216),10,216,0,0.0
2013,Darius Johnson,Darius,Johnson,WR,5,9.0000,69.0000,179,30.2500,9.1250,4.6000,0.0000,1.5700,4.5300,0.0000,32.0000,109,6,0,,,0,0,0,0.0
2013,Keelan Johnson,Keelan,Johnson,SS,6,0.0000,72.0000,209,32.5000,9.0000,4.5400,0.0000,1.5300,4.0700,6.7700,36.5000,125,12,0,,,0,0,0,0.0
2013,Lane Johnson,Lane,Johnson,OT,6,6.0000,78.0000,303,35.2500,10.1250,4.7200,0.0000,1.6100,4.5200,7.3100,34.0000,118,28,1,Oklahoma,4(4),4,4,0,0.0
2013,Nico Johnson,Nico,Johnson,OLB,6,2.0000,74.0000,248,33.2500,9.2500,4.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,4,Alabama,2(99),2,99,0,0.0
2013,Oscar Johnson,Oscar,Johnson,OT,6,5.0000,77.0000,331,34.2500,10.2500,5.4900,0.0000,1.8300,5.0600,8.0600,22.0000,88,0,0,,,0,0,0,0.0
2013,T.J. Johnson,T.J.,Johnson,OC,6,4.0000,76.0000,310,33.5000,9.5000,5.3300,0.0000,1.8300,4.7400,7.8300,25.5000,96,32,7,South Carolina,45(251),45,251,0,0.0
2013,Jamaal Johnson-Webb,Jamaal,Johnson-Webb,OT,6,5.0000,77.0000,313,35.7500,10.0000,5.3700,0.0000,1.8300,4.7400,8.1200,23.0000,92,17,0,,,0,0,0,0.0
2013,Abry Jones,Abry,Jones,DT,6,3.0000,75.0000,313,35.0000,9.7500,0.0000,0.0000,0.0000,0.0000,0.0000,26.5000,101,30,0,,,0,0,0,0.0
2013,Chris Jones,Chris,Jones,DT,6,2.0000,74.0000,302,32.7500,9.0000,5.3300,0.0000,1.8300,4.4400,7.3400,0.0000,0,30,0,,,0,0,0,0.0
2013,Datone Jones,Datone,Jones,DE,6,4.2500,76.2500,283,32.7500,10.0000,4.8000,0.0000,1.6300,4.3200,7.3200,31.5000,112,29,1,UCLA,26(26),26,26,0,0.0
2013,Jarvis Jones,Jarvis,Jones,OLB,6,2.0000,74.0000,242,33.0000,9.1250,4.9200,0.0000,0.0000,4.6900,7.4300,30.5000,117,16,1,Georgia,17(17),17,17,0,0.0
2013,Landry Jones,Landry,Jones,QB,6,4.0000,76.0000,225,33.0000,9.1250,5.1100,0.0000,1.6900,4.3000,7.1200,31.0000,115,0,4,Oklahoma,18(115),18,115,0,0.0
2013,Dion Jordan,Dion,Jordan,DE,6,6.2500,78.2500,248,33.8750,10.0000,4.6000,0.0000,1.5700,4.3500,7.0200,32.5000,122,0,1,Oregon,3(3),3,3,0,0.0
2013,Nick Kasa,Nick,Kasa,TE,6,6.0000,78.0000,269,32.8750,9.1250,4.7100,2.6900,1.6300,0.0000,0.0000,31.5000,113,22,6,Colorado,4(172),4,172,0,0.0
2013,Brandon Kaufman,Brandon,Kaufman,WR,6,5.0000,77.0000,216,32.2500,9.2500,4.6700,0.0000,1.5900,4.4400,7.1100,33.5000,115,9,0,,,0,0,0,0.0
2013,Tavarres King,Tavarres,King,WR,6,0.0000,72.0000,189,33.0000,9.5000,4.4700,0.0000,1.5800,4.3300,6.9100,36.5000,123,11,5,Georgia,28(161),28,161,0,0.0
2013,A.J. Klein,A.J.,Klein,ILB,6,1.0000,73.0000,250,32.8750,10.2500,4.6600,0.0000,1.6000,0.0000,0.0000,0.0000,113,20,5,Iowa State,15(148),15,148,0,0.0
2013,Collin Klein,Collin,Klein,QB,6,5.0000,77.0000,226,32.0000,9.2500,4.7800,0.0000,1.6400,4.4000,7.1700,29.0000,111,0,0,,,0,0,0,0.0
2013,Joe Kruger,Joe,Kruger,DE,6,6.0000,78.0000,269,34.3750,10.0000,4.8300,0.0000,1.7500,4.4600,7.1700,34.0000,117,24,7,Utah,6(212),6,212,0,0.0
2013,Edmund Kugbila,Edmund,Kugbila,OG,6,4.0000,76.0000,317,34.8750,10.2500,5.3100,0.0000,1.8200,4.6500,7.7200,22.5000,105,23,4,Valdosta State,11(108),11,108,0,0.0
2013,Eddie Lacy,Eddie,Lacy,RB,5,11.0000,71.0000,231,31.0000,9.5000,4.5800,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,2,Alabama,29(61),29,61,0,0.0
2013,Marcus Lattimore,Marcus,Lattimore,RB,5,11.0000,71.0000,221,32.5000,9.8750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,4,South Carolina,34(131),34,131,0,0.0
2013,Alec Lemon,Alec,Lemon,WR,6,1.0000,73.0000,202,31.1250,8.5000,4.5900,0.0000,1.6100,4.2900,7.0400,32.0000,112,7,0,,,0,0,0,0.0
2013,Corey Lemonier,Corey,Lemonier,DE,6,3.0000,75.0000,255,34.5000,10.1250,4.6000,0.0000,1.5700,4.4000,7.1400,33.0000,119,27,3,Auburn,26(88),26,88,0,0.0
2013,Robert Lester,Robert,Lester,SS,6,1.0000,73.0000,220,32.0000,9.7500,4.6600,0.0000,0.0000,0.0000,0.0000,33.5000,117,0,0,,,0,0,0,0.0
2013,Zach Line,Zach,Line,RB,6,0.0000,72.0000,232,30.7500,8.7500,4.7700,0.0000,0.0000,0.0000,0.0000,30.5000,111,26,0,,,0,0,0,0.0
2013,Bennie Logan,Bennie,Logan,DT,6,2.0000,74.0000,309,34.0000,10.2500,0.0000,0.0000,0.0000,4.6700,7.5300,25.0000,104,30,3,LSU,5(67),5,67,0,0.0
2013,P.J. Lonergan,P.J.,Lonergan,OC,6,3.0000,75.0000,304,33.0000,10.1250,5.3800,0.0000,1.7900,0.0000,0.0000,0.0000,0,25,0,,,0,0,0,0.0
2013,Kyle Long,Kyle,Long,OG,6,6.0000,78.0000,313,33.3750,11.0000,4.9400,0.0000,1.6800,4.6300,7.8300,28.0000,107,0,1,Oregon,20(20),20,20,0,0.0
2013,John Lotulelei,John,Lotulelei,OLB,5,11.0000,71.0000,233,32.3750,10.6250,4.8400,0.0000,1.5800,4.3000,6.9100,35.5000,117,25,0,,,0,0,0,0.0
2013,Philip Lutzenkirchen,Philip,Lutzenkirchen,TE,6,3.0000,75.0000,258,33.2500,10.2500,4.9400,0.0000,1.7000,4.3500,7.1500,30.5000,112,21,0,,,0,0,0,0.0
2013,Joe Madsen,Joe,Madsen,OC,6,3.0000,75.0000,310,30.0000,9.5000,5.2000,0.0000,1.8700,4.8300,7.6000,25.0000,98,25,0,,,0,0,0,0.0
2013,Lamar Mady,Lamar,Mady,OG,6,2.0000,74.0000,317,33.5000,9.3750,5.4800,0.0000,1.8400,4.8200,8.0700,23.0000,95,35,0,,,0,0,0,0.0
2013,Brandon Magee,Brandon,Magee,OLB,5,11.0000,71.0000,223,28.7500,9.1250,4.7400,0.0000,1.6200,0.0000,0.0000,0.0000,114,0,0,,,0,0,0,0.0
2013,E.J. Manuel,E.J.,Manuel,QB,6,4.6250,76.6250,237,35.0000,10.3750,4.6500,0.0000,1.6300,4.2100,7.0800,34.0000,118,0,0,,,0,0,0,0.0
2013,Stansly Maponga,Stansly,Maponga,DE,6,2.0000,74.0000,256,34.1250,10.0000,4.8100,0.0000,0.0000,4.3700,7.3000,0.0000,0,30,5,TCU,20(153),20,153,0,0.0
2013,Luke Marquardt,Luke,Marquardt,OT,6,8.0000,80.0000,315,34.5000,10.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,31,0,,,0,0,0,0.0
2013,Tyrann Mathieu,Tyrann,Mathieu,CB,5,9.0000,69.0000,186,31.1250,9.3750,4.5000,0.0000,1.5100,4.1400,6.8700,34.0000,117,4,3,LSU,7(69),7,69,0,0.0
2013,Michael Mauti,Michael,Mauti,ILB,6,2.0000,74.0000,243,32.5000,10.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,28,7,Penn State,7(213),7,213,0,0.0
2013,Miguel Maysonet,Miguel,Maysonet,RB,5,9.0000,69.0000,209,29.3750,8.5000,4.4500,0.0000,0.0000,4.4300,7.2100,31.5000,107,20,0,,,0,0,0,0.0
2013,Onterio McCalebb,Onterio,McCalebb,RB,5,10.0000,70.0000,168,31.0000,9.0000,4.3400,0.0000,1.4500,0.0000,0.0000,34.0000,121,0,0,,,0,0,0,0.0
2013,Demetrius McCray,Demetrius,McCray,CB,6,1.0000,73.0000,187,33.8750,9.2500,4.5400,0.0000,1.5000,4.3200,7.1700,36.0000,126,4,7,Appalachian State,4(210),4,210,0,0.0
2013,T.J. McDonald,T.J.,McDonald,SS,6,2.0000,74.0000,219,33.1250,9.2500,4.5900,0.0000,1.5300,4.2000,6.8900,40.0000,131,19,3,USC,9(71),9,71,0,0.0
2013,Vance McDonald,Vance,McDonald,TE,6,4.0000,76.0000,267,34.3750,10.1250,4.6900,0.0000,1.6700,4.5300,7.0800,33.5000,119,31,2,Rice,23(55),23,55,0,0.0
2013,Bradley McDougald,Bradley,McDougald,FS,6,0.0000,72.0000,215,32.5000,9.1250,4.7400,0.0000,1.6800,4.4400,7.0700,34.5000,122,19,0,,,0,0,0,0.0
2013,Leon McFadden,Leon,McFadden,CB,5,10.0000,70.0000,193,32.3750,9.0000,4.5400,0.0000,1.5300,4.2700,6.8100,34.5000,119,10,3,San Diego State,6(68),6,68,0,0.0
2013,Brandon McGee,Brandon,McGee,CB,5,11.0000,71.0000,193,32.0000,9.1250,4.4000,0.0000,1.4600,4.1800,6.7100,33.5000,119,14,5,Miami (FL),16(149),16,149,0,0.0
2013,Aaron Mellette,Aaron,Mellette,WR,6,2.0000,74.0000,217,33.1250,9.6250,4.5400,0.0000,1.5600,4.4100,7.1100,33.5000,123,9,7,Elon,32(238),32,238,0,0.0
2013,Christine Michael,Christine,Michael,RB,5,10.0000,70.0000,220,31.5000,9.3750,4.5400,2.5100,1.5100,4.0200,6.6900,43.0000,125,27,2,Texas A&M,30(62),30,62,0,0.0
2013,Rontez Miles,Rontez,Miles,FS,6,0.0000,72.0000,203,32.8750,10.2500,4.6200,0.0000,0.0000,4.2700,6.9700,36.5000,123,0,0,,,0,0,0,0.0
2013,Stephane Milhim,Stephane,Milhim,OT,6,4.0000,76.0000,314,34.2500,10.2500,5.2300,0.0000,1.7300,4.8700,0.0000,28.5000,104,0,0,,,0,0,0,0.0
2013,Dee Milliner,Dee,Milliner,CB,6,0.0000,72.0000,201,32.0000,8.7500,4.3700,0.0000,1.4900,4.3200,6.9500,36.0000,122,0,1,Alabama,9(9),9,9,0,0.0
2013,Jordan Mills,Jordan,Mills,OT,6,5.0000,77.0000,316,34.0000,9.7500,5.3700,0.0000,1.7700,4.8800,8.1000,28.5000,101,20,5,Louisiana Tech,30(163),30,163,0,0.0
2013,Barkevious Mingo,Barkevious,Mingo,DE,6,4.0000,76.0000,241,33.7500,9.6250,4.5800,0.0000,1.5500,4.3900,6.8400,37.0000,128,0,1,LSU,6(6),6,6,0,0.0
2013,Kevin Minter,Kevin,Minter,ILB,6,0.0000,72.0000,246,32.0000,9.3750,4.8100,0.0000,1.6700,0.0000,0.0000,33.0000,119,25,2,LSU,13(45),13,45,0,0.0
2013,T.J. Moe,T.J.,Moe,WR,5,11.0000,71.0000,204,30.1250,9.8750,4.7400,0.0000,1.5700,3.9600,6.5300,36.0000,120,26,0,,,0,0,0,0.0
2013,Sam Montgomery,Sam,Montgomery,DE,6,3.0000,75.0000,262,33.8750,9.2500,4.8100,0.0000,1.6400,4.5100,7.1800,34.5000,114,0,3,LSU,33(95),33,95,0,0.0
2013,Nick Moody,Nick,Moody,OLB,6,1.0000,73.0000,236,31.5000,9.6250,4.7100,0.0000,1.5900,0.0000,0.0000,0.0000,118,17,6,Florida State,12(180),12,180,0,0.0
2013,Damontre Moore,Damontre,Moore,DE,6,4.5000,76.5000,250,34.7500,10.2500,4.9500,0.0000,1.6900,0.0000,0.0000,35.5000,122,12,3,Texas A&M,19(81),19,81,0,0.0
2013,Sio Moore,Sio,Moore,OLB,6,1.0000,73.0000,245,33.6250,10.2500,4.6500,0.0000,1.6200,4.3100,7.4900,38.0000,127,29,3,Connecticut,4(66),4,66,0,0.0
2013,Zeke Motta,Zeke,Motta,FS,6,2.0000,74.0000,213,31.3750,9.2500,4.8300,0.0000,1.6000,4.1600,6.7500,35.5000,126,11,7,Notre Dame,38(244),38,244,0,0.0
2013,Latavius Murray,Latavius,Murray,RB,6,2.5000,74.5000,223,33.2500,9.1250,4.3800,2.5600,1.4800,4.3600,6.8100,36.0000,124,22,6,UCF,13(181),13,181,0,0.0
2013,Ryan Nassib,Ryan,Nassib,QB,6,2.0000,74.0000,227,32.0000,10.1250,5.0600,0.0000,1.7300,4.5300,7.3400,28.5000,105,0,4,Syracuse,13(110),13,110,0,0.0
2013,Alec Ogletree,Alec,Ogletree,ILB,6,2.0000,74.0000,242,33.5000,10.0000,4.7000,0.0000,1.6000,4.3900,7.1600,33.5000,122,20,1,Georgia,30(30),30,30,0,0.0
2013,Alex Okafor,Alex,Okafor,DE,6,4.5000,76.5000,264,33.8750,9.6250,4.8800,0.0000,0.0000,4.4000,0.0000,36.0000,112,21,4,Texas,6(103),6,103,0,0.0
2013,Chris Pantale,Chris,Pantale,TE,6,5.0000,77.0000,254,33.2500,10.2500,4.9900,2.7500,1.6700,4.5000,7.4800,33.5000,110,17,0,,,0,0,0,0.0
2013,Cordarrelle Patterson,Cordarrelle,Patterson,WR,6,2.0000,74.0000,216,31.7500,9.0000,4.4200,0.0000,1.5500,0.0000,0.0000,37.0000,128,0,1,Tennessee,29(29),29,29,0,0.0
2013,Quinton Patton,Quinton,Patton,WR,6,0.0000,72.0000,204,32.8750,9.3750,4.5300,0.0000,1.5600,4.0100,6.9100,33.0000,118,8,4,Louisiana Tech,31(128),31,128,0,0.0
2013,Sean Porter,Sean,Porter,OLB,6,1.0000,73.0000,229,32.2500,9.2500,4.7500,0.0000,1.6300,0.0000,0.0000,35.0000,119,22,4,Texas A&M,21(118),21,118,0,0.0
2013,Keith Pough,Keith,Pough,OLB,6,2.0000,74.0000,239,33.5000,9.6250,4.9000,0.0000,1.6400,4.4700,7.2800,33.0000,118,17,0,,,0,0,0,0.0
2013,Ty Powell,Ty,Powell,DE,6,2.0000,74.0000,249,32.5000,9.7500,4.6400,0.0000,1.5900,4.4000,6.9800,37.0000,122,28,7,Harding,25(231),25,231,0,0.0
2013,Jordan Poyer,Jordan,Poyer,CB,6,0.0000,72.0000,191,31.7500,9.7500,4.5400,0.0000,1.5100,4.1800,6.8700,30.5000,118,8,7,Oregon State,12(218),12,218,0,0.0
2013,Lonnie Pryor,Lonnie,Pryor,RB,5,11.0000,71.0000,227,30.3750,8.3750,4.7000,0.0000,1.6100,4.5500,7.2800,30.0000,114,17,0,,,0,0,0,0.0
2013,Justin Pugh,Justin,Pugh,OT,6,4.0000,76.0000,307,32.0000,10.2500,5.1400,0.0000,1.6700,4.6300,7.4500,28.5000,103,0,1,Syracuse,19(19),19,19,0,0.0
2013,David Quessenberry,David,Quessenberry,OT,6,5.0000,77.0000,302,34.3750,10.6250,5.0800,0.0000,1.7200,4.4500,7.4900,29.5000,112,25,6,San Jose State,8(176),8,176,0,0.0
2013,Bacarri Rambo,Bacarri,Rambo,FS,6,0.0000,72.0000,211,31.0000,9.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,17,6,Georgia,23(191),23,191,0,0.0
2013,Joseph Randle,Joseph,Randle,RB,6,0.0000,72.0000,204,31.7500,8.7500,4.6300,0.0000,1.6100,0.0000,0.0000,35.0000,123,0,5,Oklahoma State,18(151),18,151,0,0.0
2013,Kevin Reddick,Kevin,Reddick,ILB,6,1.0000,73.0000,243,32.2500,9.7500,4.7200,0.0000,1.5700,0.0000,0.0000,0.0000,113,23,0,,,0,0,0,0.0
2013,Jordan Reed,Jordan,Reed,TE,6,2.0000,74.0000,236,33.0000,10.0000,4.7200,0.0000,1.6300,0.0000,0.0000,0.0000,0,16,3,Florida,23(85),23,85,0,0.0
2013,Eric Reid,Eric,Reid,FS,6,1.0000,73.0000,213,33.6250,10.0000,4.5300,0.0000,1.4700,4.2200,6.9900,40.5000,134,17,1,LSU,18(18),18,18,0,0.0
2013,Xavier Rhodes,Xavier,Rhodes,CB,6,1.0000,73.0000,210,33.7500,9.0000,4.4300,0.0000,1.4700,0.0000,0.0000,40.5000,132,14,1,Florida State,25(25),25,25,0,0.0
2013,Sheldon Richardson,Sheldon,Richardson,DT,6,2.0000,74.0000,294,34.5000,10.5000,5.0200,0.0000,1.6900,0.0000,0.0000,32.0000,116,30,1,Missouri,13(13),13,13,0,0.0
2013,Theo Riddick,Theo,Riddick,RB,5,10.0000,70.0000,201,30.0000,8.7500,4.6800,0.0000,0.0000,0.0000,0.0000,32.0000,118,0,6,Notre Dame,31(199),31,199,0,0.0
2013,Mychal Rivera,Mychal,Rivera,TE,6,3.0000,75.0000,242,32.6250,10.2500,4.8100,0.0000,1.6900,4.4300,7.1700,31.0000,112,17,6,Tennessee,16(184),16,184,0,0.0
2013,Denard Robinson,Denard,Robinson,WR,5,10.0000,70.0000,199,32.6250,9.0000,4.4300,0.0000,1.5600,4.2200,7.0900,36.5000,123,0,5,Michigan,2(135),2,135,0,0.0
2013,DaRick Rogers,DaRick,Rogers,WR,6,2.0000,74.0000,217,32.7500,9.5000,4.5200,0.0000,1.6700,4.0600,6.7100,39.5000,132,10,0,,,0,0,0,0.0
2013,Robbie Rouse,Robbie,Rouse,RB,5,6.0000,66.0000,190,28.3750,9.2500,4.8000,0.0000,1.6400,4.2500,6.9700,34.0000,114,15,0,,,0,0,0,0.0
2013,Logan Ryan,Logan,Ryan,CB,5,11.0000,71.0000,191,31.3750,9.6250,4.5600,0.0000,1.5000,4.0600,6.6900,32.5000,116,14,3,Rutgers,21(83),21,83,0,0.0
2013,Etienne Sabino,Etienne,Sabino,OLB,6,2.0000,74.0000,247,33.0000,9.6250,4.7500,0.0000,1.6600,0.0000,0.0000,0.0000,114,24,0,,,0,0,0,0.0
2013,Lanear Sampson,Lanear,Sampson,WR,5,11.0000,71.0000,204,30.7500,9.2500,4.4600,0.0000,1.5100,4.3800,7.1000,33.5000,119,20,0,,,0,0,0,0.0
2013,Ace Sanders,Ace,Sanders,WR,5,7.0000,67.0000,173,29.5000,8.8750,4.5800,0.0000,1.5500,4.3700,6.8100,32.0000,117,7,4,South Carolina,4(101),4,101,0,0.0
2013,Brian Schwenke,Brian,Schwenke,OC,6,3.0000,75.0000,314,32.0000,10.2500,4.9900,0.0000,1.6800,4.7400,7.3100,26.5000,108,31,4,California,10(107),10,107,0,0.0
2013,Matt Scott,Matt,Scott,QB,6,2.0000,74.0000,213,30.2500,9.0000,4.6900,0.0000,1.5800,3.9900,6.6900,31.0000,118,0,0,,,0,0,0,0.0
2013,John Simon,John,Simon,DE,6,1.5000,73.5000,257,33.2500,9.5000,4.6800,0.0000,0.0000,4.4200,7.1000,34.0000,121,0,4,Ohio State,32(129),32,129,0,0.0
2013,Tharold Simon,Tharold,Simon,CB,6,2.0000,74.0000,202,32.7500,8.7500,4.5100,0.0000,1.5700,0.0000,0.0000,34.0000,128,9,5,LSU,5(138),5,138,0,0.0
2013,Dion Sims,Dion,Sims,TE,6,5.0000,77.0000,262,33.1250,10.5000,4.7500,0.0000,1.6000,4.5200,7.3600,35.0000,112,22,4,Michigan State,9(106),9,106,0,0.0
2013,Darius Slay,Darius,Slay,CB,6,0.0000,72.0000,192,32.2500,9.3750,4.3600,0.0000,1.5200,4.2100,6.9000,35.5000,124,14,2,Mississippi State,4(36),4,36,0,0.0
2013,Geno Smith,Geno,Smith,QB,6,2.0000,74.0000,218,32.5000,9.2500,4.5900,0.0000,1.5900,0.0000,0.0000,33.5000,124,0,2,West Virginia,7(39),7,39,0,0.0
2013,Quanterus Smith,Quanterus,Smith,DE,6,5.0000,77.0000,250,33.2500,10.3750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,5,Western Kentucky,13(146),13,146,0,0.0
2013,Rodney Smith,Rodney,Smith,WR,6,4.0000,76.0000,225,34.7500,10.3750,4.5100,0.0000,1.5500,4.0700,7.0300,34.5000,120,0,0,,,0,0,0,0.0
2013,Brad Sorensen,Brad,Sorensen,QB,6,4.0000,76.0000,229,32.2500,9.2500,4.9700,0.0000,1.6500,4.5500,7.1700,29.0000,112,0,7,Southern Utah,15(221),15,221,0,0.0
2013,Ryan Spadola,Ryan,Spadola,WR,6,1.0000,73.0000,204,30.7500,9.7500,4.4800,0.0000,1.5500,4.0700,6.7200,33.5000,119,15,0,,,0,0,0,0.0
2013,Akeem Spence,Akeem,Spence,DT,6,1.0000,73.0000,307,33.5000,10.0000,5.1500,0.0000,1.6700,4.7200,7.8200,30.0000,107,37,4,Illinois,3(100),3,100,0,0.0
2013,Damion Square,Damion,Square,DT,6,2.0000,74.0000,293,32.1250,10.3750,5.2200,0.0000,0.0000,0.0000,0.0000,0.0000,0,0,0,,,0,0,0,0.0
2013,Zac Stacy,Zac,Stacy,RB,5,8.0000,68.0000,216,30.2500,8.6250,4.5500,0.0000,1.5900,4.1700,6.7000,33.0000,122,27,0,,,0,0,0,0.0
2013,Daimion Stafford,Daimion,Stafford,FS,6,0.0000,72.0000,221,31.1250,9.2500,4.6900,0.0000,1.6000,0.0000,7.0600,30.5000,111,21,7,Nebraska,42(248),42,248,0,0.0
2013,Matt Stankiewitch,Matt,Stankiewitch,OC,6,3.0000,75.0000,302,32.5000,10.0000,5.4300,0.0000,1.8400,4.9600,7.9000,24.0000,92,27,0,,,0,0,0,0.0
2013,Jawanza Starling,Jawanza,Starling,SS,6,1.0000,73.0000,202,32.0000,8.7500,4.6400,0.0000,1.5200,4.3400,6.6800,36.0000,122,17,0,,,0,0,0,0.0
2013,Jonathan Stewart,Jonathan,Stewart,ILB,6,4.0000,76.0000,242,32.6250,9.3750,4.6800,0.0000,1.6100,4.5300,7.4400,31.0000,118,19,0,,,0,0,0,0.0
2013,Walt Stewart,Walt,Stewart,DE,6,4.0000,76.0000,246,33.0000,9.0000,4.5500,0.0000,0.0000,4.3200,0.0000,37.5000,126,16,0,,,0,0,0,0.0
2013,Kenny Stills,Kenny,Stills,WR,6,0.0000,72.0000,194,30.5000,9.0000,4.3800,0.0000,1.5300,4.3500,0.0000,33.5000,124,16,5,Oklahoma,11(144),11,144,0,0.0
2013,Jake Stoneburner,Jake,Stoneburner,TE,6,3.0000,75.0000,252,32.2500,9.3750,4.6500,0.0000,1.6000,4.2700,7.1200,34.5000,116,18,0,,,0,0,0,0.0
2013,D.J. Swearinger,D.J.,Swearinger,FS,5,10.0000,70.0000,208,32.3750,9.5000,4.6700,0.0000,1.5700,4.1100,6.7000,37.0000,124,17,2,South Carolina,25(57),25,57,0,0.0
2013,Ryan Swope,Ryan,Swope,WR,6,0.0000,72.0000,205,31.3750,8.5000,4.3400,0.0000,1.4700,4.2500,6.7600,37.0000,125,16,6,Texas A&M,6(174),6,174,0,0.0
2013,Bruce Taylor,Bruce,Taylor,OLB,6,1.0000,73.0000,237,33.1250,10.3750,5.0100,0.0000,0.0000,4.3900,7.2100,30.5000,115,19,0,,,0,0,0,0.0
2013,Devin Taylor,Devin,Taylor,DE,6,7.2500,79.2500,266,36.0000,10.3750,4.7200,0.0000,1.6000,4.3000,6.8900,35.0000,128,14,4,South Carolina,35(132),35,132,0,0.0
2013,Jamar Taylor,Jamar,Taylor,CB,5,11.0000,71.0000,192,30.7500,9.1250,4.3900,0.0000,1.4700,4.0600,6.8200,35.0000,127,22,2,Boise State,22(54),22,54,0,0.0
2013,Stepfan Taylor,Stepfan,Taylor,RB,5,9.1250,69.1250,214,30.1250,8.6250,4.7600,0.0000,1.6400,4.5000,7.1300,30.0000,110,17,5,Stanford,7(140),7,140,0,0.0
2013,Manti Teo,Manti,Teo,ILB,6,1.0000,73.0000,241,32.5000,9.5000,4.8200,0.0000,1.6200,4.2700,7.1300,33.0000,113,0,2,Notre Dame,6(38),6,38,0,0.0
2013,Chase Thomas,Chase,Thomas,OLB,6,3.0000,75.0000,244,32.2500,9.6250,4.9100,0.0000,1.6400,4.3100,7.1700,32.0000,113,18,0,,,0,0,0,0.0
2013,Phillip Thomas,Phillip,Thomas,FS,6,0.0000,72.0000,208,30.6250,9.2500,4.6500,0.0000,1.5400,0.0000,0.0000,35.0000,122,14,4,Fresno State,22(119),22,119,0,0.0
2013,Shamarko Thomas,Shamarko,Thomas,SS,5,9.0000,69.0000,213,31.5000,9.2500,4.4200,0.0000,1.5000,4.2600,0.0000,40.5000,133,28,4,Syracuse,14(111),14,111,0,0.0
2013,Kenbrell Thompkins,Kenbrell,Thompkins,WR,6,1.0000,73.0000,193,32.2500,8.7500,4.5400,0.0000,1.5400,4.2100,6.8800,33.5000,121,8,0,,,0,0,0,0.0
2013,Hugh Thornton,Hugh,Thornton,OG,6,3.0000,75.0000,320,34.1250,10.0000,5.1100,0.0000,1.7100,4.6300,7.4500,0.0000,0,27,3,Illinois,24(86),24,86,0,0.0
2013,Levine Toilolo,Levine,Toilolo,TE,6,8.0000,80.0000,260,34.5000,10.2500,4.8600,0.0000,1.7000,4.5700,7.0900,31.0000,113,17,4,Stanford,36(133),36,133,0,0.0
2013,J.C. Tretter,J.C.,Tretter,OT,6,4.0000,76.0000,307,33.3750,10.1250,5.0900,0.0000,1.7000,4.6900,7.4800,29.5000,109,29,4,Cornell,25(122),25,122,0,0.0
2013,Desmond Trufant,Desmond,Trufant,CB,6,0.0000,72.0000,190,31.2500,8.6250,4.3800,0.0000,1.4700,3.8500,0.0000,37.5000,125,16,1,Washington,22(22),22,22,0,0.0
2013,Matthew Tucker,Matthew,Tucker,RB,6,0.0000,72.0000,221,30.2500,9.2500,4.5500,0.0000,1.5400,0.0000,0.0000,35.5000,118,17,0,,,0,0,0,0.0
2013,Kenny Vaccaro,Kenny,Vaccaro,SS,6,0.0000,72.0000,214,32.7500,10.0000,4.6300,0.0000,1.5700,4.0600,6.7800,38.0000,121,15,1,Texas,15(15),15,15,0,0.0
2013,James Vandenberg,James,Vandenberg,QB,6,3.0000,75.0000,226,30.2500,9.7500,4.9200,0.0000,1.7300,4.5200,6.9500,32.0000,116,0,0,,,0,0,0,0.0
2013,Conner Vernon,Conner,Vernon,WR,6,0.0000,72.0000,196,30.5000,9.2500,4.6800,0.0000,1.6100,4.2200,6.9300,32.5000,125,0,0,,,0,0,0,0.0
2013,Ricky Wagner,Ricky,Wagner,OT,6,6.0000,78.0000,308,34.0000,9.8750,5.1700,0.0000,1.7700,4.9100,7.9400,31.5000,101,20,5,Wisconsin,35(168),35,168,0,0.0
2013,Larry Warford,Larry,Warford,OG,6,3.0000,75.0000,332,33.3750,9.5000,5.5800,0.0000,1.9200,5.1000,7.7800,22.5000,96,28,3,Kentucky,3(65),3,65,0,0.0
